0	2	<s>	<s>	0
11	997	P	P	4.91210938
11	998	é	E	2.56542969
11	999	H|O	O	6.36816406
11	1000	ú	U	4.03808594
11	1001	C|H	CH	4.71191406
11	1002	H|E	E	4.77734375
11	1003	F	F	4.84082031
11	1004	Y	I	3.58496094
11	1005	G|U	G	5.98535156
11	1006	H|I	I	4.39746094
11	1007	W	U	4.58984375
11	1008	_	E	4.58496094
11	1009	_	E|E	5.93164062
12	1	</s>	</s>	0
12	3	<eps>	<eps>	2.40039062
12	1154	A	A	2.11914062
12	1155	R	R	6.68457031
12	1156	O	O	1.6953125
12	1157	N	N	2.44628906
12	1158	B	B	5.11523438
12	1159	J	J	4.28808594
12	1160	D	D	3.06835938
12	1161	S	S	3.43652344
12	1162	L	L	4.30078125
12	1163	á	A	2.40429688
12	1164	E	E	2.12109375
12	1165	ó	O	1.69628906
12	1166	T	T	3.23339844
12	1167	M	M	3.50488281
12	1168	I	I	2.94921875
12	1169	C	K	3.00390625
12	1170	í	I	2.77050781
12	1171	Q|U	K	4.61523438
12	1172	C	Z	4.53808594
12	1173	H|A	A	5.96972656
12	1174	U	U	3.72753906
12	1175	K	K	3.51757812
12	1176	Z	Z	5.60546875
12	1177	G	G	3.73242188
12	1178	G	J	4.1171875
12	1179	V	B	3.52539062
12	1180	P	P	4.6171875
12	1181	é	E	2.90722656
12	1182	ú	U	4.34570312
12	1183	C|H	CH	3.96679688
12	1184	F	F	3.73828125
12	1185	Y	Y	4.74023438
12	1186	Y	I	1.77246094
12	1187	G|U	G	2.703125
12	1188	A|Q	A	4.91503906
12	1189	H|I	I	4.1328125
12	1190	W	U	6.06640625
12	1191	E|H	E	5.9609375
12	1192	P|H	P	2.68164062
12	1193	_	E	4.54492188
13	1	</s>	</s>	0
13	3	<eps>	<eps>	2.41699219
13	1244	R	R	3.58886719
13	1245	N	N	0.61328125
13	1246	B	B	1.04785156
13	1247	J	J	4.29101562
13	1248	D	D	4.765625
13	1249	S	S	1.62402344
13	1250	L	L	2.875
13	1251	E	E	3.95214844
13	1252	T	T	2.4375
13	1253	M	M	3.29394531
13	1254	I	I	4.14257812
13	1255	C	K	3.37304688
13	1256	Q|U	K	5.25
13	1257	R|R	RR	2.78417969
13	1258	C	Z	4.06835938
13	1259	U	U	4.70800781
13	1260	Z	Z	3.13378906
13	1261	G	G	5.56933594
13	1262	G	J	2.97167969
13	1263	V	B	4.24707031
13	1264	P	P	5.29199219
13	1265	ñ	GN	3.36816406
13	1266	F	F	4.71289062
13	1267	Y	Y	5.95019531
13	1268	X	X	5.64257812
13	1269	G|U	G	5.83691406
13	1270	H|U	U	4.39160156
14	1	</s>	</s>	0
14	3	<eps>	<eps>	2.82421875
14	1290	A	A	2.68847656
14	1291	R	R	2.49902344
14	1292	O	O	1.61621094
14	1293	N	N	2.16894531
14	1294	B	B	3.04492188
14	1295	J	J	3.07128906
14	1296	D	D	2.44433594
14	1297	S	S	2.04199219
14	1298	L	L	2.29101562
14	1299	á	A	4.57910156
14	1300	E	E	2.76660156
14	1301	ó	O	2.38085938
14	1302	T	T	2.7734375
14	1303	M	M	2.66796875
14	1304	I	I	3.58105469
14	1305	C	K	3.51855469
14	1306	í	I	3.98535156
14	1307	Q|U	K	3.97363281
